;Codigo.do.Municipio;Municipios;Territorio.de.Identidade;Ano;status;total
391;2931608;Teolândia;Baixo Sul;1991;Total_urb;1759
392;2931707;Terra Nova;Portal do Sertão;1991;Total_urb;10003
393;2931806;Tremedal;Vitória da Conquista;1991;Total_urb;2757
394;2931905;Tucano;Sisal;1991;Total_urb;10131
395;2932002;Uauá;Sertão do São Francisco;1991;Total_urb;7251
396;2932101;Ubaíra;Vale de Jequiriçá;1991;Total_urb;7085
397;2932200;Ubaitaba;Litoral Sul;1991;Total_urb;12508
398;2932309;Ubatã;Médio Rio de Contas;1991;Total_urb;19430
399;2932408;Uibaí;Irecê;1991;Total_urb;6818
400;2932457;Umburanas;Piemonte da Diamantina;1991;Total_urb;4564
401;2932507;Una;Litoral Sul;1991;Total_urb;5347
402;2932606;Urandi;Sertão Produtivo;1991;Total_urb;3472
403;2932705;Uruçuca;Litoral Sul;1991;Total_urb;9040
404;2932804;Utinga;Chapada Diamantina;1991;Total_urb;7449
405;2932903;Valença;Baixo Sul;1991;Total_urb;43699
406;2933000;Valente;Sisal;1991;Total_urb;6438
407;2933059;Várzea da Roça;Bacia do Jacuípe;1991;Total_urb;3963
408;2933109;Várzea do Poço;Bacia do Jacuípe;1991;Total_urb;4276
409;2933158;Várzea Nova;Piemonte da Diamantina;1991;Total_urb;7117
410;2933174;Varzedo;Recôncavo;1991;Total_urb;1704
411;2933208;Vera Cruz;Metropolitana de Salvador;1991;Total_urb;20308
412;2933257;Vereda;Extremo Sul;1991;Total_urb;961
413;2933307;Vitória da Conquista;Vitória da Conquista;1991;Total_urb;188351
414;2933406;Wagner;Chapada Diamantina;1991;Total_urb;4818
415;2933455;Wanderley;Bacia do Rio Grande;1991;Total_urb;4706
416;2933505;Wenceslau Guimarães;Baixo Sul;1991;Total_urb;4033
417;2933604;Xique-Xique;Irecê;1991;Total_urb;26664
418;2900108;Abaíra;Chapada Diamantina;2000;Total_urb;3559
419;2900207;Abaré;Itaparica;2000;Total_urb;5528
420;2900306;Acajutiba;Litoral Norte e Agreste Baiano;2000;Total_urb;12184
421;2900355;Adustina;Semi-Árido Nordeste II;2000;Total_urb;4484
422;2900405;Água Fria;Portal do Sertão;2000;Total_urb;4324
423;2900603;Aiquara;Médio Rio de Contas;2000;Total_urb;2726
424;2900702;Alagoinhas;Litoral Norte e Agreste Baiano;2000;Total_urb;112440
425;2900801;Alcobaça;Extremo Sul;2000;Total_urb;7446
426;2900900;Almadina;Litoral Sul;2000;Total_urb;5416
427;2901007;Amargosa;Vale de Jequiriçá;2000;Total_urb;20884
428;2901106;Amélia Rodrigues;Portal do Sertão;2000;Total_urb;19022
429;2901155;América Dourada;Irecê;2000;Total_urb;10148
430;2901205;Anagé;Vitória da Conquista;2000;Total_urb;4208
431;2901304;Andaraí;Chapada Diamantina;2000;Total_urb;7166
432;2901353;Andorinha;Piemonte Norte do Itapicuru;2000;Total_urb;4335
433;2901403;Angical;Bacia do Rio Grande;2000;Total_urb;6035
434;2901502;Anguera;Portal do Sertão;2000;Total_urb;3456
435;2901601;Antas;Semi-Árido Nordeste II;2000;Total_urb;5014
436;2901700;Antônio Cardoso;Portal do Sertão;2000;Total_urb;2316
437;2901809;Antônio Gonçalves;Piemonte Norte do Itapicuru;2000;Total_urb;5260
438;2901908;Aporá;Litoral Norte e Agreste Baiano;2000;Total_urb;6546
439;2901957;Apuarema;Médio Rio de Contas;2000;Total_urb;4382
440;2902054;Araçás;Litoral Norte e Agreste Baiano;2000;Total_urb;5330
441;2902005;Aracatu;Vitória da Conquista;2000;Total_urb;3187
442;2902104;Araci;Sisal;2000;Total_urb;16189
443;2902203;Aramari;Litoral Norte e Agreste Baiano;2000;Total_urb;4291
444;2902252;Arataca;Litoral Sul;2000;Total_urb;5483
445;2902302;Aratuípe;Baixo Sul;2000;Total_urb;4787
446;2902401;Aurelino Leal;Litoral Sul;2000;Total_urb;13940
447;2902500;Baianópolis;Bacia do Rio Grande;2000;Total_urb;2727
448;2902609;Baixa Grande;Bacia do Jacuípe;2000;Total_urb;7126
449;2902658;Banzaê;Semi-Árido Nordeste II;2000;Total_urb;3414
450;2902708;Barra;Velho Chico;2000;Total_urb;19641
451;2902807;Barra da Estiva;Chapada Diamantina;2000;Total_urb;8933
452;2902906;Barra do Choça;Vitória da Conquista;2000;Total_urb;17721
453;2903003;Barra do Mendes;Irecê;2000;Total_urb;5579
454;2903102;Barra do Rocha;Médio Rio de Contas;2000;Total_urb;3425
455;2903201;Barreiras;Bacia do Rio Grande;2000;Total_urb;115784
456;2903235;Barro Alto;Irecê;2000;Total_urb;5176
457;2903300;Barro Preto/Lomanto Junior;Litoral Sul;2000;Total_urb;5159
458;2903276;Barrocas;Sisal;2000;Total_urb;NA
459;2903409;Belmonte;Costa do Descobrimento;2000;Total_urb;10806
460;2903508;Belo Campo;Vitória da Conquista;2000;Total_urb;8082
461;2903607;Biritinga;Sisal;2000;Total_urb;2347
462;2903706;Boa Nova;Médio Rio de Contas;2000;Total_urb;4589
463;2903805;Boa Vista do Tupim;Piemonte do Paraguaçu;2000;Total_urb;5840
464;2903904;Bom Jesus da Lapa;Velho Chico;2000;Total_urb;37726
465;2903953;Bom Jesus da Serra;Vitória da Conquista;2000;Total_urb;1953
466;2904001;Boninal;Chapada Diamantina;2000;Total_urb;3821
467;2904050;Bonito;Chapada Diamantina;2000;Total_urb;5501
468;2904100;Boquira;Bacia do Paramirim;2000;Total_urb;6600
469;2904209;Botuporã;Bacia do Paramirim;2000;Total_urb;3251
470;2904308;Brejões;Vale de Jequiriçá;2000;Total_urb;4568
471;2904407;Brejolândia;Bacia do Rio Corrente;2000;Total_urb;1832
472;2904506;Brotas de Macaúbas;Velho Chico;2000;Total_urb;3050
473;2904605;Brumado;Sertão Produtivo;2000;Total_urb;40710
474;2904704;Buerarema;Litoral Sul;2000;Total_urb;16249
475;2904753;Buritirama;Bacia do Rio Grande;2000;Total_urb;5924
476;2904803;Caatiba;Médio Sudoeste da Bahia;2000;Total_urb;4428
477;2904852;Cabaceiras do Paraguaçu;Recôncavo;2000;Total_urb;3305
478;2904902;Cachoeira;Recôncavo;2000;Total_urb;15831
479;2905008;Caculé;Sertão Produtivo;2000;Total_urb;11531
480;2905107;Caém;Piemonte da Diamantina;2000;Total_urb;3377
481;2905156;Caetanos;Vitória da Conquista;2000;Total_urb;2312
482;2905206;Caetité;Sertão Produtivo;2000;Total_urb;23459
483;2905305;Cafarnaum;Irecê;2000;Total_urb;9209
484;2905404;Cairu;Baixo Sul;2000;Total_urb;6981
485;2905503;Caldeirão Grande;Piemonte Norte do Itapicuru;2000;Total_urb;4081
486;2905602;Camacan;Litoral Sul;2000;Total_urb;24282
487;2905701;Camaçari;Metropolitana de Salvador;2000;Total_urb;154402
488;2905800;Camamu;Baixo Sul;2000;Total_urb;12107
489;2905909;Campo Alegre de Lourdes;Sertão do São Francisco;2000;Total_urb;6539
490;2906006;Campo Formoso;Piemonte Norte do Itapicuru;2000;Total_urb;21003
491;2906105;Canápolis;Bacia do Rio Corrente;2000;Total_urb;2538
492;2906204;Canarana;Irecê;2000;Total_urb;9755
493;2906303;Canavieiras;Litoral Sul;2000;Total_urb;26343
494;2906402;Candeal;Sisal;2000;Total_urb;3417
495;2906501;Candeias;Metropolitana de Salvador;2000;Total_urb;69127
496;2906600;Candiba;Sertão Produtivo;2000;Total_urb;6159
497;2906709;Cândido Sales;Vitória da Conquista;2000;Total_urb;18924
498;2906808;Cansanção;Sisal;2000;Total_urb;9221
499;2906824;Canudos;Sertão do São Francisco;2000;Total_urb;7012
500;2906857;Capela do Alto Alegre;Bacia do Jacuípe;2000;Total_urb;4533
501;2906873;Capim Grosso;Piemonte da Diamantina;2000;Total_urb;17861
502;2906899;Caraíbas;Vitória da Conquista;2000;Total_urb;1424
503;2906907;Caravelas;Extremo Sul;2000;Total_urb;10332
504;2907004;Cardeal da Silva;Litoral Norte e Agreste Baiano;2000;Total_urb;2832
505;2907103;Carinhanha;Velho Chico;2000;Total_urb;10483
506;2907202;Casa Nova;Sertão do São Francisco;2000;Total_urb;27266
507;2907301;Castro Alves;Recôncavo;2000;Total_urb;14647
508;2907400;Catolândia;Bacia do Rio Grande;2000;Total_urb;848
509;2907509;Catu;Litoral Norte e Agreste Baiano;2000;Total_urb;37816
510;2907558;Caturama;Bacia do Paramirim;2000;Total_urb;1563
511;2907608;Central;Irecê;2000;Total_urb;7637
512;2907707;Chorrochó;Itaparica;2000;Total_urb;2155
513;2907806;Cícero Dantas;Semi-Árido Nordeste II;2000;Total_urb;15797
514;2907905;Cipó;Semi-Árido Nordeste II;2000;Total_urb;9527
515;2908002;Coaraci;Litoral Sul;2000;Total_urb;23269
516;2908101;Côcos;Bacia do Rio Corrente;2000;Total_urb;6424
517;2908200;Conceição da Feira;Portal do Sertão;2000;Total_urb;11237
518;2908309;Conceição do Almeida;Recôncavo;2000;Total_urb;8318
519;2908408;Conceição do Coité;Sisal;2000;Total_urb;28026
520;2908507;Conceição do Jacuípe;Portal do Sertão;2000;Total_urb;19466
521;2908606;Conde;Litoral Norte e Agreste Baiano;2000;Total_urb;10492
522;2908705;Condeúba;Vitória da Conquista;2000;Total_urb;6331
523;2908804;Contendas do Sincorá;Sertão Produtivo;2000;Total_urb;2331
524;2908903;Coração de Maria;Portal do Sertão;2000;Total_urb;7528
525;2909000;Cordeiros;Vitória da Conquista;2000;Total_urb;2100
526;2909109;Coribe;Bacia do Rio Corrente;2000;Total_urb;5695
527;2909208;Coronel João Sá;Semi-Árido Nordeste II;2000;Total_urb;5538
528;2909307;Correntina;Bacia do Rio Corrente;2000;Total_urb;11355
529;2909406;Cotegipe;Bacia do Rio Grande;2000;Total_urb;6547
530;2909505;Cravolândia;Vale de Jequiriçá;2000;Total_urb;3000
531;2909604;Crisópolis;Litoral Norte e Agreste Baiano;2000;Total_urb;6855
532;2909703;Cristópolis;Bacia do Rio Grande;2000;Total_urb;2675
533;2909802;Cruz das Almas;Recôncavo;2000;Total_urb;39604
534;2909901;Curaçá;Sertão do São Francisco;2000;Total_urb;10775
535;2910008;Dário Meira;Médio Rio de Contas;2000;Total_urb;4931
536;2910057;Dias D'Ávila;Metropolitana de Salvador;2000;Total_urb;42673
537;2910107;Dom Basílio;Sertão Produtivo;2000;Total_urb;1521
538;2910206;Dom Macedo Costa;Recôncavo;2000;Total_urb;1297
539;2910305;Elísio Medrado;Vale de Jequiriçá;2000;Total_urb;2514
540;2910404;Encruzilhada;Vitória da Conquista;2000;Total_urb;4983
541;2910503;Entre Rios;Litoral Norte e Agreste Baiano;2000;Total_urb;23019
542;2900504;Érico Cardoso;Bacia do Paramirim;2000;Total_urb;1322
543;2910602;Esplanada;Litoral Norte e Agreste Baiano;2000;Total_urb;17538
544;2910701;Euclides da Cunha;Semi-Árido Nordeste II;2000;Total_urb;24531
545;2910727;Eunápolis;Costa do Descobrimento;2000;Total_urb;79161
546;2910750;Fátima;Semi-Árido Nordeste II;2000;Total_urb;6343
547;2910776;Feira da Mata;Velho Chico;2000;Total_urb;2822
548;2910800;Feira de Santana;Portal do Sertão;2000;Total_urb;431730
549;2910859;Filadélfia;Piemonte Norte do Itapicuru;2000;Total_urb;7966
550;2910909;Firmino Alves;Médio Sudoeste da Bahia;2000;Total_urb;3806
551;2911006;Floresta Azul;Litoral Sul;2000;Total_urb;7548
552;2911105;Formosa do Rio Preto;Bacia do Rio Grande;2000;Total_urb;9381
553;2911204;Gandu;Baixo Sul;2000;Total_urb;22060
554;2911253;Gavião;Bacia do Jacuípe;2000;Total_urb;2203
555;2911303;Gentio do Ouro;Irecê;2000;Total_urb;4902
556;2911402;Glória;Itaparica;2000;Total_urb;2365
557;2911501;Gongogi;Médio Rio de Contas;2000;Total_urb;6250
558;2911600;Governador Mangabeira;Recôncavo;2000;Total_urb;6684
559;2911659;Guajeru;Vitória da Conquista;2000;Total_urb;1723
560;2911709;Guanambi;Sertão Produtivo;2000;Total_urb;54003
561;2911808;Guaratinga;Costa do Descobrimento;2000;Total_urb;10017
562;2911857;Heliópolis;Semi-Árido Nordeste II;2000;Total_urb;4232
563;2911907;Iaçu;Piemonte do Paraguaçu;2000;Total_urb;21636
564;2912004;Ibiassucê;Sertão Produtivo;2000;Total_urb;4037
565;2912103;Ibicaraí;Litoral Sul;2000;Total_urb;19333
566;2912202;Ibicoara;Chapada Diamantina;2000;Total_urb;4016
567;2912301;Ibicuí;Médio Sudoeste da Bahia;2000;Total_urb;10454
568;2912400;Ibipeba;Irecê;2000;Total_urb;9282
569;2912509;Ibipitanga;Bacia do Paramirim;2000;Total_urb;3663
570;2912608;Ibiquera;Piemonte do Paraguaçu;2000;Total_urb;2493
571;2912707;Ibirapitanga;Baixo Sul;2000;Total_urb;6363
572;2912806;Ibirapoã;Extremo Sul;2000;Total_urb;3573
573;2912905;Ibirataia;Médio Rio de Contas;2000;Total_urb;18726
574;2913002;Ibitiara;Chapada Diamantina;2000;Total_urb;2714
575;2913101;Ibititá;Irecê;2000;Total_urb;8060
576;2913200;Ibotirama;Velho Chico;2000;Total_urb;16384
577;2913309;Ichu;Sisal;2000;Total_urb;2663
578;2913408;Igaporã;Velho Chico;2000;Total_urb;7101
579;2913457;Igrapiúna;Baixo Sul;2000;Total_urb;2377
580;2913507;Iguaí;Médio Sudoeste da Bahia;2000;Total_urb;12557
581;2913606;Ilhéus;Litoral Sul;2000;Total_urb;162125
582;2913705;Inhambupe;Litoral Norte e Agreste Baiano;2000;Total_urb;12581
583;2913804;Ipecaetá;Portal do Sertão;2000;Total_urb;2065
584;2913903;Ipiaú;Médio Rio de Contas;2000;Total_urb;37924
585;2914000;Ipirá;Bacia do Jacuípe;2000;Total_urb;23320
586;2914109;Ipupiara;Irecê;2000;Total_urb;5184
587;2914208;Irajuba;Vale de Jequiriçá;2000;Total_urb;2717
588;2914307;Iramaia;Chapada Diamantina;2000;Total_urb;7682
589;2914406;Iraquara;Chapada Diamantina;2000;Total_urb;5330
590;2914505;Irará;Portal do Sertão;2000;Total_urb;8657
591;2914604;Irecê;Irecê;2000;Total_urb;53143
592;2914653;Itabela;Costa do Descobrimento;2000;Total_urb;18837
593;2914703;Itaberaba;Piemonte do Paraguaçu;2000;Total_urb;44517
594;2914802;Itabuna;Litoral Sul;2000;Total_urb;191184
595;2914901;Itacaré;Litoral Sul;2000;Total_urb;7951
596;2915007;Itaeté;Chapada Diamantina;2000;Total_urb;5454
597;2915106;Itagi;Médio Rio de Contas;2000;Total_urb;9986
598;2915205;Itagibá;Médio Rio de Contas;2000;Total_urb;8767
599;2915304;Itagimirim;Costa do Descobrimento;2000;Total_urb;5941
600;2915353;Itaguaçu da Bahia;Irecê;2000;Total_urb;1987
601;2915403;Itaju do Colônia;Litoral Sul;2000;Total_urb;6441
602;2915502;Itajuípe;Litoral Sul;2000;Total_urb;16123
603;2915601;Itamaraju;Extremo Sul;2000;Total_urb;48037
604;2915700;Itamari;Médio Rio de Contas;2000;Total_urb;5488
605;2915809;Itambé;Médio Sudoeste da Bahia;2000;Total_urb;22175
606;2915908;Itanagra;Litoral Norte e Agreste Baiano;2000;Total_urb;1859
607;2916005;Itanhém;Extremo Sul;2000;Total_urb;14090
608;2916104;Itaparica;Metropolitana de Salvador;2000;Total_urb;18945
609;2916203;Itapé;Litoral Sul;2000;Total_urb;8666
610;2916302;Itapebi;Costa do Descobrimento;2000;Total_urb;8542
611;2916401;Itapetinga;Médio Sudoeste da Bahia;2000;Total_urb;55182
612;2916500;Itapicuru;Litoral Norte e Agreste Baiano;2000;Total_urb;5085
613;2916609;Itapitanga;Litoral Sul;2000;Total_urb;7095
614;2916708;Itaquara;Vale de Jequiriçá;2000;Total_urb;4165
615;2916807;Itarantim;Médio Sudoeste da Bahia;2000;Total_urb;12960
616;2916856;Itatim;Piemonte do Paraguaçu;2000;Total_urb;8700
617;2916906;Itiruçu;Vale de Jequiriçá;2000;Total_urb;9871
618;2917003;Itiúba;Sisal;2000;Total_urb;8864
619;2917102;Itororó;Médio Sudoeste da Bahia;2000;Total_urb;16627
620;2917201;Ituaçu;Sertão Produtivo;2000;Total_urb;4429
621;2917300;Ituberá;Baixo Sul;2000;Total_urb;15910
622;2917334;Iuiu;Sertão Produtivo;2000;Total_urb;4571
623;2917359;Jaborandi;Bacia do Rio Corrente;2000;Total_urb;2023
624;2917409;Jacaraci;Vitória da Conquista;2000;Total_urb;3651
625;2917508;Jacobina;Piemonte da Diamantina;2000;Total_urb;52088
626;2917607;Jaguaquara;Vale de Jequiriçá;2000;Total_urb;35103
627;2917706;Jaguarari;Piemonte Norte do Itapicuru;2000;Total_urb;13381
628;2917805;Jaguaripe;Baixo Sul;2000;Total_urb;4632
629;2917904;Jandaíra;Litoral Norte e Agreste Baiano;2000;Total_urb;5507
630;2918001;Jequié;Médio Rio de Contas;2000;Total_urb;130296
631;2918100;Jeremoabo;Semi-Árido Nordeste II;2000;Total_urb;14764
632;2918209;Jiquiriçá;Vale de Jequiriçá;2000;Total_urb;4588
633;2918308;Jitaúna;Médio Rio de Contas;2000;Total_urb;9568
634;2918357;João Dourado;Irecê;2000;Total_urb;11441
635;2918407;Juazeiro;Sertão do São Francisco;2000;Total_urb;133278
636;2918456;Jucuruçu;Extremo Sul;2000;Total_urb;1850
637;2918506;Jussara;Irecê;2000;Total_urb;9865
638;2918555;Jussari;Litoral Sul;2000;Total_urb;5124
639;2918605;Jussiape;Chapada Diamantina;2000;Total_urb;3766
640;2918704;Lafayette Coutinho;Vale de Jequiriçá;2000;Total_urb;1921
641;2919058;Lagedo do Tabocal;Vale de Jequiriçá;2000;Total_urb;4608
642;2918753;Lagoa Real;Sertão Produtivo;2000;Total_urb;2006
643;2918803;Laje;Vale de Jequiriçá;2000;Total_urb;5118
644;2918902;Lajedão;Extremo Sul;2000;Total_urb;1852
645;2919009;Lajedinho;Piemonte do Paraguaçu;2000;Total_urb;1154
646;2919108;Lamarão;Sisal;2000;Total_urb;1928
647;2919157;Lapão;Irecê;2000;Total_urb;9222
648;2919207;Lauro de Freitas;Metropolitana de Salvador;2000;Total_urb;108385
649;2919306;Lençóis;Chapada Diamantina;2000;Total_urb;6395
650;2919405;Licínio de Almeida;Vitória da Conquista;2000;Total_urb;5957
651;2919504;Livramento de N. Senhora;Sertão Produtivo;2000;Total_urb;16724
652;2919553;Luís Eduardo Magalhães;Bacia do Rio Grande;2000;Total_urb;NA
653;2919603;Macajuba;Piemonte do Paraguaçu;2000;Total_urb;4405
654;2919702;Macarani;Médio Sudoeste da Bahia;2000;Total_urb;10719
655;2919801;Macaúbas;Bacia do Paramirim;2000;Total_urb;11681
656;2919900;Macururé;Itaparica;2000;Total_urb;2355
657;2919926;Madre de Deus;Metropolitana de Salvador;2000;Total_urb;11599
658;2919959;Maetinga;Vitória da Conquista;2000;Total_urb;1974
659;2920007;Maiquinique;Médio Sudoeste da Bahia;2000;Total_urb;5208
660;2920106;Mairi;Bacia do Jacuípe;2000;Total_urb;9595
661;2920205;Malhada;Velho Chico;2000;Total_urb;6073
662;2920304;Malhada de Pedras;Sertão Produtivo;2000;Total_urb;2348
663;2920403;Manoel Vitorino;Médio Rio de Contas;2000;Total_urb;6783
664;2920452;Mansidão;Bacia do Rio Grande;2000;Total_urb;2334
665;2920502;Maracás;Vale de Jequiriçá;2000;Total_urb;18516
666;2920601;Maragogipe;Recôncavo;2000;Total_urb;21043
667;2920700;Maraú;Litoral Sul;2000;Total_urb;2849
668;2920809;Marcionílio Souza;Chapada Diamantina;2000;Total_urb;5097
669;2920908;Mascote;Litoral Sul;2000;Total_urb;11853
670;2921005;Mata de São João;Litoral Norte e Agreste Baiano;2000;Total_urb;24969
671;2921054;Matina;Velho Chico;2000;Total_urb;2759
672;2921104;Medeiros Neto;Extremo Sul;2000;Total_urb;16027
673;2921203;Miguel Calmon;Piemonte da Diamantina;2000;Total_urb;14819
674;2921302;Milagres;Vale de Jequiriçá;2000;Total_urb;9359
675;2921401;Mirangaba;Piemonte da Diamantina;2000;Total_urb;4713
676;2921450;Mirante;Vitória da Conquista;2000;Total_urb;1279
677;2921500;Monte Santo;Sisal;2000;Total_urb;7226
678;2921609;Morpará;Velho Chico;2000;Total_urb;5494
679;2921708;Morro do Chapéu;Chapada Diamantina;2000;Total_urb;19793
680;2921807;Mortugaba;Vitória da Conquista;2000;Total_urb;4994
681;2921906;Mucugê;Chapada Diamantina;2000;Total_urb;3317
682;2922003;Mucuri;Extremo Sul;2000;Total_urb;18685
683;2922052;Mulungu do Morro;Irecê;2000;Total_urb;6159
684;2922102;Mundo Novo;Piemonte do Paraguaçu;2000;Total_urb;11129
685;2922201;Muniz Ferreira;Recôncavo;2000;Total_urb;3301
686;2922250;Muquém do São Francisco;Velho Chico;2000;Total_urb;997
687;2922300;Muritiba;Recôncavo;2000;Total_urb;17905
688;2922409;Mutuípe;Vale de Jequiriçá;2000;Total_urb;8984
689;2922508;Nazaré;Recôncavo;2000;Total_urb;23011
690;2922607;Nilo Peçanha;Baixo Sul;2000;Total_urb;2495
691;2922656;Nordestina;Sisal;2000;Total_urb;2875
692;2922706;Nova Canaã;Médio Sudoeste da Bahia;2000;Total_urb;5973
693;2922730;Nova Fátima;Bacia do Jacuípe;2000;Total_urb;4441
694;2922755;Nova Ibiá;Médio Rio de Contas;2000;Total_urb;2534
695;2922805;Nova Itarana;Vale de Jequiriçá;2000;Total_urb;2497
696;2922854;Nova Redenção;Chapada Diamantina;2000;Total_urb;4492
697;2922904;Nova Soure;Semi-Árido Nordeste II;2000;Total_urb;10869
698;2923001;Nova Viçosa;Extremo Sul;2000;Total_urb;24636
699;2923035;Novo Horizonte;Chapada Diamantina;2000;Total_urb;2000
700;2923050;Novo Triunfo;Semi-Árido Nordeste II;2000;Total_urb;5247
701;2923100;Olindina;Litoral Norte e Agreste Baiano;2000;Total_urb;11152
702;2923209;Oliveira dos Brejinhos;Velho Chico;2000;Total_urb;5817
703;2923308;Ouriçangas;Litoral Norte e Agreste Baiano;2000;Total_urb;2584
704;2923357;Ourolândia;Piemonte da Diamantina;2000;Total_urb;4458
705;2923407;Palmas de Monte Alto;Sertão Produtivo;2000;Total_urb;6657
706;2923506;Palmeiras;Chapada Diamantina;2000;Total_urb;3999
707;2923605;Paramirim;Bacia do Paramirim;2000;Total_urb;7883
708;2923704;Paratinga;Velho Chico;2000;Total_urb;9067
709;2923803;Paripiranga;Semi-Árido Nordeste II;2000;Total_urb;7781
710;2923902;Pau Brasil;Litoral Sul;2000;Total_urb;8740
711;2924009;Paulo Afonso;Itaparica;2000;Total_urb;82584
712;2924058;Pé de Serra;Bacia do Jacuípe;2000;Total_urb;4111
713;2924108;Pedrão;Litoral Norte e Agreste Baiano;2000;Total_urb;1457
714;2924207;Pedro Alexandre;Semi-Árido Nordeste II;2000;Total_urb;2131
715;2924306;Piatã;Chapada Diamantina;2000;Total_urb;5771
716;2924405;Pilão Arcado;Sertão do São Francisco;2000;Total_urb;7865
717;2924504;Pindaí;Sertão Produtivo;2000;Total_urb;3631
718;2924603;Pindobaçu;Piemonte Norte do Itapicuru;2000;Total_urb;10456
719;2924652;Pintadas;Bacia do Jacuípe;2000;Total_urb;4076
720;2924678;Piraí do Norte;Baixo Sul;2000;Total_urb;2787
721;2924702;Piripá;Vitória da Conquista;2000;Total_urb;5248
722;2924801;Piritiba;Piemonte do Paraguaçu;2000;Total_urb;12728
723;2924900;Planaltino;Vale de Jequiriçá;2000;Total_urb;2990
724;2925006;Planalto;Vitória da Conquista;2000;Total_urb;12537
725;2925105;Poções;Vitória da Conquista;2000;Total_urb;31801
726;2925204;Pojuca;Litoral Norte e Agreste Baiano;2000;Total_urb;21884
727;2925253;Ponto Novo;Piemonte Norte do Itapicuru;2000;Total_urb;6767
728;2925303;Porto Seguro;Costa do Descobrimento;2000;Total_urb;79619
729;2925402;Potiraguá;Médio Sudoeste da Bahia;2000;Total_urb;7546
730;2925501;Prado;Extremo Sul;2000;Total_urb;14169
731;2925600;Presidente Dutra;Irecê;2000;Total_urb;7659
732;2925709;Presidente Jânio Quadros;Vitória da Conquista;2000;Total_urb;2913
733;2925758;Presidente Tancredo Neves;Baixo Sul;2000;Total_urb;6221
734;2925808;Queimadas;Sisal;2000;Total_urb;9783
735;2925907;Quijingue;Sisal;2000;Total_urb;4892
736;2925931;Quixabeira;Bacia do Jacuípe;2000;Total_urb;3130
737;2925956;Rafael Jambeiro;Piemonte do Paraguaçu;2000;Total_urb;4902
738;2926004;Remanso;Sertão do São Francisco;2000;Total_urb;21015
739;2926103;Retirolândia;Sisal;2000;Total_urb;5474
740;2926202;Riachão das Neves;Bacia do Rio Grande;2000;Total_urb;10257
741;2926301;Riachão do Jacuípe;Bacia do Jacuípe;2000;Total_urb;15569
742;2926400;Riacho de Santana;Velho Chico;2000;Total_urb;11011
743;2926509;Ribeira do Amparo;Semi-Árido Nordeste II;2000;Total_urb;1459
744;2926608;Ribeira do Pombal;Semi-Árido Nordeste II;2000;Total_urb;25383
745;2926657;Ribeirão do Largo;Vitória da Conquista;2000;Total_urb;4451
746;2926707;Rio de Contas;Chapada Diamantina;2000;Total_urb;5684
747;2926806;Rio do Antônio;Sertão Produtivo;2000;Total_urb;5112
748;2926905;Rio do Pires;Bacia do Paramirim;2000;Total_urb;4310
749;2927002;Rio Real;Litoral Norte e Agreste Baiano;2000;Total_urb;20043
750;2927101;Rodelas;Itaparica;2000;Total_urb;4786
751;2927200;Ruy Barbosa;Piemonte do Paraguaçu;2000;Total_urb;20263
752;2927309;Salinas da Margarida;Metropolitana de Salvador;2000;Total_urb;4611
753;2927408;Salvador;Metropolitana de Salvador;2000;Total_urb;2442102
754;2927507;Santa Bárbara;Portal do Sertão;2000;Total_urb;7167
755;2927606;Santa Brígida;Semi-Árido Nordeste II;2000;Total_urb;4408
756;2927705;Santa Cruz Cabrália;Costa do Descobrimento;2000;Total_urb;13527
757;2927804;Santa Cruz da Vitória;Médio Sudoeste da Bahia;2000;Total_urb;4988
758;2927903;Santa Inês;Vale de Jequiriçá;2000;Total_urb;10374
759;2928059;Santa Luzia;Litoral Sul;2000;Total_urb;8329
760;2928109;Santa Maria da Vitória;Bacia do Rio Corrente;2000;Total_urb;22787
761;2928406;Santa Rita de Cássia;Bacia do Rio Grande;2000;Total_urb;12185
762;2928505;Santa Terezinha;Piemonte do Paraguaçu;2000;Total_urb;1859
763;2928000;Santaluz;Sisal;2000;Total_urb;17966
764;2928208;Santana;Bacia do Rio Corrente;2000;Total_urb;12496
765;2928307;Santanópolis;Portal do Sertão;2000;Total_urb;1250
766;2928604;Santo Amaro;Recôncavo;2000;Total_urb;44505
767;2928703;Santo Antônio de Jesus;Recôncavo;2000;Total_urb;66245
768;2928802;Santo Estevão;Portal do Sertão;2000;Total_urb;19693
769;2928901;São Desidério;Bacia do Rio Grande;2000;Total_urb;7129
770;2928950;São Domingos;Sisal;2000;Total_urb;3711
771;2929107;São Felipe;Recôncavo;2000;Total_urb;8250
772;2929008;São Félix;Recôncavo;2000;Total_urb;8748
773;2929057;São Félix do Coribe;Bacia do Rio Corrente;2000;Total_urb;8552
774;2929206;São Francisco do Conde;Recôncavo;2000;Total_urb;21870
775;2929255;São Gabriel;Irecê;2000;Total_urb;9811
776;2929305;São Gonçalo dos Campos;Portal do Sertão;2000;Total_urb;13552
777;2929354;São José da Vitória;Litoral Sul;2000;Total_urb;5154
778;2929370;São José do Jacuípe;Bacia do Jacuípe;2000;Total_urb;5701
779;2929404;São Miguel das Matas;Vale de Jequiriçá;2000;Total_urb;2772
780;2929503;São Sebastião do Passé;Recôncavo;2000;Total_urb;29549
781;2929602;Sapeaçu;Recôncavo;2000;Total_urb;7524
